relationship_dynamics,communication_pattern,negative_interaction,external_stressors,Divorce_Y_N
-0.7466284471597041,-0.9634010221617668,0.7896285286900073,-0.4968494940950341,1
1.4173895467993063,-0.9143182989376076,0.03039212555732983,-0.40815228034981,1
0.8243983556546824,-0.12482877926238851,-1.3086308762166938,2.845540290040633,1
1.0345210594669292,-0.5547827071786756,-0.8737023636234528,3.162281353768586,1
-0.08211393123628587,0.13823299533313008,-1.0011000533973067,-0.09698084985490217,1
-0.7015219395725771,-0.507754590837785,-0.2599206161789257,1.2572051702811047,1
1.0487469683166943,0.39835783570592764,-1.4746147366186293,3.094849921423174,1
1.8060942636563164,-0.916282594903176,-1.3256245785305147,0.42890342125867154,1
1.705431019571969,-0.17141228901122246,-2.4687234977096795,2.617189763069081,1
-0.516544349028911,-0.11400700609375766,-0.21323738970219308,0.9147519544836286,1
1.4830817851375404,0.7466835306951289,0.6730898763386682,-1.3816276444756939,1
1.4830817851375404,0.7466835306951289,0.6730898763386682,-1.3816276444756939,1
1.446674243557397,0.5438933771991936,0.5616737004067576,-1.0795532460447574,1
1.446674243557397,0.5438933771991936,0.5616737004067576,-1.0795532460447574,1
1.4632444129581679,0.4806684826808248,0.5774770907001585,-1.1446066409249092,1
1.0133535734728134,0.835408984119544,0.9322369106310904,-1.3623000004238428,1
1.0133535734728134,0.835408984119544,0.9322369106310904,-1.3623000004238428,1
1.9364101508722185,0.6576640677119872,-0.06493297191036485,-1.4891257859595064,1
0.8456464457631689,0.657771373965272,0.8350660741893454,0.11141225387171995,1
1.9364101508722185,0.6576640677119872,-0.06493297191036485,-1.4891257859595064,1
0.48661869810208536,0.8591854339142073,1.2073766897009892,-0.31315152613346875,1
0.48661869810208536,0.8591854339142073,1.2073766897009892,-0.31315152613346875,1
2.1298169598195744,0.22912896151759027,-0.21031209898310832,-1.1452093624568218,1
0.6479288011425557,0.657083327191772,0.9655132939792117,0.050167563084593816,1
-0.040116177268643166,0.8829618837088706,1.482516468770888,0.7359969481569059,1
0.6479288011425557,0.657083327191772,0.9655132939792117,0.050167563084593816,1
0.6057325846259418,0.5207518746912253,1.0602501573409353,0.17258192299531905,1
0.6800255070494415,0.4306503277198102,1.061997562628246,0.030764897369216178,1
0.9026531094691705,0.7227203775950239,0.8190733294118684,-0.9184085763668036,1
0.21460813105797208,0.9485989341121225,1.3360765042035447,-0.2325791912944919,1
0.9026531094691705,0.7227203775950239,0.8190733294118684,-0.9184085763668036,1
1.1376647084573766,0.7708540177045655,0.33890662166208974,-0.3594049768301549,1
1.2119576308808764,0.6807524707331503,0.3406540269494003,-0.501222002456258,1
1.0090427377995546,0.4061858311516469,0.9173050033482137,-1.0796282677082847,1
1.825709686868575,0.5449754611874673,-0.1780965531295866,-1.0452343619024669,1
0.3759182340984415,0.746496827389687,1.0942131084817672,0.13073989792357055,1
0.7783006222073346,0.8152433275915962,0.6681244536161057,-0.3595851867982546,1
0.7983797560387331,0.1940853638297637,0.9104248127275959,0.006738061783384628,1
0.7983797560387331,0.1940853638297637,0.9104248127275959,0.006738061783384628,1
0.9399470638367625,0.7701659709310655,0.4693538414519561,-0.4206496676172812,1
-0.11871993536540217,0.5438402777123886,1.4658371562007002,1.1604857064985665,1
-0.5841373113568707,1.0617888841047012,1.739916097775999,0.8971416178348591,1
1.563023784615772,0.09280616399550044,0.2726722459629168,-1.0136052320304718,1
0.10390766705432772,0.8359103275876023,1.2229129229843227,0.2113122327625474,1
-0.5841373113568707,1.0617888841047012,1.739916097775999,0.8971416178348591,1
0.17820058947782727,0.745808780616187,1.2246603282716333,0.06949520713644443,1
0.10390766705432772,0.8359103275876023,1.2229129229843227,0.2113122327625474,1
0.17820058947782727,0.745808780616187,1.2246603282716333,0.06949520713644443,1
-0.5841373113568707,1.0617888841047012,1.739916097775999,0.8971416178348591,1
0.10390766705432772,0.8359103275876023,1.2229129229843227,0.2113122327625474,1
-0.5841373113568707,1.0617888841047012,1.739916097775999,0.8971416178348591,1
0.13600437296121345,0.6094773281156405,1.319397191633357,0.19190956704716972,1
0.7422294192161485,0.7694779241575656,0.5998010612418221,-0.4818943584044072,1
1.0362889092450438,0.11658261379016377,0.5478120250328156,0.035543242259902505,1
0.700033202699535,0.633146471657019,0.6945379246035458,-0.3594799984936819,1
0.6772611615839599,0.31799667373909896,0.9201226405444594,-0.38902053774528605,1
2.2883627173945644,-0.0856267991855562,-0.5940504167886721,-1.2016757083532617,1
2.2883627173945644,-0.0856267991855562,-0.5940504167886721,-1.2016757083532617,1
0.8292465998331185,0.6574773644065453,0.35619026023273404,0.023241756439758017,1
-0.6948377753605144,0.949100277580181,1.6267525165567773,1.3410330418918985,1
-0.6948377753605144,0.949100277580181,1.6267525165567773,1.3410330418918985,1
-0.6205448529370149,0.8589987306087656,1.6284999218440877,1.1992160162657954,1
-0.6948377753605144,0.949100277580181,1.6267525165567773,1.3410330418918985,1
-0.6948377753605144,0.949100277580181,1.6267525165567773,1.3410330418918985,1
1.6873349196003358,0.028251197580522143,-0.320658043006084,-0.010710208436783934,1
0.5572360327890048,0.7468908646044605,0.4848900747352896,0.10381409127873492,1
0.6315289552125044,0.6567893176330453,0.48663748002260016,-0.03800293434736804,1
-0.056516023198693664,0.8826678741501439,1.003640654814277,0.647826450724944,1
0.5893327386958905,0.5204578651324987,0.5813743433843238,0.08441142556335729,1
2.4073520096663055,0.09623448731970935,-1.9208047775714727,2.110071590367767,1
0.4922677751568163,0.29540961418599415,0.8052116540379265,0.19668791193785598,1
-0.7862081176647289,0.7241838921505355,1.5521857948566702,1.7448370804494804,1
1.2176067079356074,0.1169766510049372,-0.061511008713661955,0.008617435615066678,1
1.089301663051516,-0.2182860529519391,-0.2709901967053456,2.043842895958582,1
-0.28714754555859573,0.29637178527344726,1.2476481071294963,1.2863213355677503,1
2.639433313945835,0.6836715785509581,-2.7289728010164076,1.3427947483974838,1
1.252460746010518,-3.106868133695552,0.9614284101717091,2.0376954811880252,1
0.5479540039136582,0.060670545689030464,-0.5773550544743067,2.9168742345039758,1
1.196014171388598,-3.2505366622356364,1.0595290919701368,2.1107014047280366,1
1.5781255889518522,-1.603181312947027,-0.4975118554717011,1.9902032705703667,1
0.08956874564324568,0.04632511607438801,-0.31273181388562743,3.495422917626714,1
1.7944396462207968,-1.2525262564754993,0.3050462818160602,-0.069426313011486,1
2.3995622273248607,-0.6320161504628721,-1.104165268085035,-0.8462653948572152,1
-0.2579320177407056,-2.413237930987907,1.8084844847617403,1.9291128553097097,1
-0.0023294496420906974,-1.1586605574485993,-1.2602277683435748,-0.41004920281155194,0
-0.4986207392600221,0.07108105413748377,-1.420538574966067,-0.4050289777224302,0
-0.33885066090102944,-0.45221514396067464,-1.188806173814933,-0.47792971578354526,0
-0.5808172465701739,-0.9731660608181514,-0.5292115833259965,-0.4789291054626813,0
0.3663116489555594,-2.2031316924061133,-0.7885297050408564,-0.6352188935721794,0
-0.5101105148012087,-1.7402091806749993,-0.04461130322090086,-0.5410566137507898,0
-0.20163790924731095,-0.04958333502306238,-1.5045272256199194,-0.6755700976765895,0
-0.783212801242163,-0.7995412377509082,-0.22906754968581233,-0.7410006340345028,0
-0.09269939760905879,-0.2914817297168901,-1.3209125860924698,-0.6731512563120993,0
-0.1999458941075361,-0.7531574961908025,-0.9063554073086919,-0.5934051543646599,0
-0.38370649572180243,-1.9336520730966567,0.17811095255358128,-0.78156972155294,0
-0.8539379220886997,-0.38352648643820053,-0.26257846143489266,-0.8102182014611448,0
0.005034448626709001,-1.2441890582194601,-0.6971479783647225,-0.9419550749975979,0
-0.7464648363104378,0.6167556585234588,-1.2553682632559315,-0.20779134996863768,0
-1.4652074186593578,-0.3584637449982202,-0.15500404131737355,1.433330046551807,0
-0.24364971210703765,-0.7620990666318691,-0.8746432267452192,-0.4122583436616179,0
-1.0842083498150625,-0.5893673843753005,0.07779762422020853,-0.493285071245764,0
-0.958781846450283,-0.3971318392376781,-0.3631936581656196,0.11558283497482948,0
-1.0237604834525598,0.7862135121585653,-0.9961708931287316,-0.18804690731453796,0
-0.5897568926957572,0.5950767825153394,-1.250046274638105,-0.6206862702848832,0
-0.8343233349798975,1.2083322623576045,-1.5869712036387968,0.1772560546166221,0
-0.3414668767526662,-0.6375233536579544,-0.6918416295349328,-0.5980415478969139,0
-1.3333667529396382,0.9253815575407238,-0.49507557647076894,-0.6593307226377614,0
-1.2979002275782592,-1.4649932377413948,1.1208909605458357,-0.8636024010267784,0
-0.2635514367335941,-1.1023265713040884,-0.6106798893619478,0.062446802657231334,0
-1.3481203678659155,-0.27415042220983066,0.17365967794225634,0.08201657152821419,0
-0.680813145028744,0.29354580685580695,-0.7890183971473528,-0.7473699014682907,0
-0.5063548223727401,-1.3632527964687553,0.17556216707359013,-0.994077125037572,0
-0.8295690869308961,1.2113273459078642,-1.3310290356842787,-0.41510154266440097,0
-0.0025859979759532,-2.5445494533075714,0.249464133228519,-0.6656158170204216,0
-0.15381052116016436,-0.006759450928135426,-1.3742071107065854,-0.22601396941604354,0
-1.3897113240936345,0.5069280855399608,-0.23603122457112136,-0.09534403287127757,0
-1.1509506129545248,1.359412811433432,-1.4182675303235215,1.062691428648817,0
-0.8367331452948323,-1.8690301356967052,0.7484520754373071,-0.23863756680093312,0
-0.7917646516674097,-0.15821578385825108,-0.47769561896909435,-0.20219790969545318,0
-0.7850459444299723,0.22085488997260644,-1.080851615516309,0.9980754440971283,0
-1.0141123475447054,-0.04685006200840813,-0.6749190912752576,1.2240154766269815,0
-0.006520843152716213,-2.523138135257837,0.267981708819105,-0.6752523076193322,0
-1.049899398152259,-0.7961397840916563,0.4337117172409823,-0.7544873385498235,0
-1.268819441853771,-0.2621580314912113,0.018511645122489064,0.4993828205752651,0
-0.7930721945753337,0.6451617279299412,-0.8699139789948109,-0.6735312593207115,0
-0.8214192902168713,0.4402559297056728,-0.9033950626770755,0.012338412573935137,0
-0.8214192902168713,0.4402559297056728,-0.9033950626770755,0.012338412573935137,0
-1.3622460033222656,0.5102598475253758,-0.12438650671571717,-0.5492368541112593,0
-1.205133014254845,-2.6546234824631183,1.8191021958086147,-0.4793082942359502,0
-0.848862094453789,1.35029090966536,-1.3482772855507361,-0.3542002054315158,0
-0.42493815359033144,-0.15180110598163976,-0.7655037002321745,-0.6212729034428689,0
-0.7584669480088144,-0.6018399174675175,-0.1078875575301349,-0.509694456908383,0
-1.163346921006053,-0.16562792345380462,-0.7412021287670378,2.612181909013784,0
-0.4946199042678067,-0.7816264194333193,-0.131264726762192,-1.1156808461120067,0
-0.8771998107929979,-0.7613532686978935,0.20601193563671455,-0.6479189924008454,0
-1.2913535071958344,0.08132848214614156,0.0927614266976489,-0.5096414451887726,0
-0.945167332775983,-0.920559909459466,0.4013922409419453,-0.6596188837209288,0
-1.3033026659784082,0.4457825738447719,-0.06527989751095126,-0.6695094540170371,0
-1.3033026659784082,0.4457825738447719,-0.06527989751095126,-0.6695094540170371,0
-0.5195187393639866,-0.042740758245010155,-0.7547579388522622,-0.5044130408618848,0
-0.8340105926404717,-0.09483813458465896,-0.4839694979691999,0.057990289848831256,0
-0.04538558839655117,-1.3215845090608047,-0.49411895751308105,-0.3952005334545332,0
0.3527395115069422,-2.3609851139600764,0.03210062507560757,-1.5268269555397518,0
-0.4778353606754248,0.9712284175704735,-1.5232427399707038,-0.3267899946392038,0
-0.2371880454317516,-0.015915057725223513,-1.1597931774326078,-0.31641331574866505,0
-1.307947930083339,1.5512581837103347,-0.8498672093475832,-0.4077906181776484,0
-0.2094521410270444,0.07237097132645723,-1.4660980275825815,0.5141692072077417,0
-0.49333787138271284,2.302440370494763,-2.3581826495046845,-0.4822888559742147,0
-0.6914778598982277,0.3467899830168653,-0.7377227269252871,-0.5439867782638064,0
-1.2268479556373042,2.1544130009677205,-1.3085537072816231,-0.41289536949669187,0
-0.9489460243092556,1.8991587670655623,-1.4377394352671626,-0.6308052534459403,0
-0.38194258741242515,-0.6398137193797954,-0.4004610012298318,-0.636200243113302,0
-0.7851629611750396,0.14766242748425748,-0.6521652085337265,0.1777277973554679,0
0.11730347710336207,-0.48416218562975977,-1.334594187375255,0.10396432809465245,0
-0.6866386498863475,-1.4192932544093437,0.2448452311833516,0.30284543208630677,0
-0.23977188077041314,-1.1406343703430026,-0.14681986125113639,-0.9883066302674863,0
-0.23337032427418097,-0.9181586468341669,-0.4181296129632777,-0.5475263798147035,0
-1.0204011235908674,-0.020718347184641366,-0.14531862323516218,-0.17748448810003417,0
-0.1548440074902176,-0.7612080464115618,-0.5919838779587168,-0.5419434215165897,0
-0.8317515037870643,-0.26045398016221,-0.16054915884834547,-0.32852236907721366,0
-0.5452772284742872,-0.814309070542538,-0.12117016070991388,-0.4220273971729785,0
0.5000892561588866,-1.2695488323765518,-1.1972949774622446,-0.005756262736003436,0
-1.827769149600839,1.3473925928784678,-0.33534991307077144,0.7654589849381104,0
-0.14066352067310656,-0.21933751195989654,-1.0833190127544376,-0.19104227836264082,0
-0.5376220161310677,-1.5272852919913091,0.04804309152002849,0.7349729132481404,0
-1.5916727936875468,-2.573142960897658,2.459211138499442,-0.6871926241737711,0
-1.6095034298884305,0.6426353914125316,0.22923767132010003,-0.45719656963840755,0
-0.44732855097926133,0.234816611028923,-0.9348593556993925,-0.39977390312073624,0
-1.5041605002255827,0.4212154450268498,0.294073690029164,-0.5319127371953125,0
-1.2076401601234312,0.07665357798025395,0.26466439105257034,-0.8162373027499481,0
